ZIP,Date,Datatype,Value,Station
07307,2019-08-11T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-11T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-08-11T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-08-12T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-12T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-08-12T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-08-13T00:00:00,PRCP,0.07,GHCND:USW00094728
07307,2019-08-13T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-08-13T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-08-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-14T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-08-14T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-08-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-15T00:00:00,TMAX,85.0,GHCND:USW00094728
07307,2019-08-15T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-16T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-16T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-08-16T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-08-17T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-17T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-08-17T00:00:00,TMIN,73.0,GHCND:USW00094728
07307,2019-08-18T00:00:00,PRCP,0.64,GHCND:USW00094728
07307,2019-08-18T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-08-18T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-08-19T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-19T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-08-19T00:00:00,TMIN,72.0,GHCND:USW00094728
07307,2019-08-20T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-20T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-08-20T00:00:00,TMIN,75.0,GHCND:USW00094728
07307,2019-08-21T00:00:00,PRCP,0.1,GHCND:USW00094728
07307,2019-08-21T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-08-21T00:00:00,TMIN,74.0,GHCND:USW00094728
07307,2019-08-22T00:00:00,PRCP,1.01,GHCND:USW00094728
07307,2019-08-22T00:00:00,TMAX,90.0,GHCND:USW00094728
07307,2019-08-22T00:00:00,TMIN,71.0,GHCND:USW00094728
07307,2019-08-23T00:00:00,PRCP,0.09,GHCND:USW00094728
07307,2019-08-23T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-08-23T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-08-24T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-24T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-08-24T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-08-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-25T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-08-25T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-08-26T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-26T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-08-26T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-08-27T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-27T00:00:00,TMAX,75.0,GHCND:USW00094728
07307,2019-08-27T00:00:00,TMIN,62.0,GHCND:USW00094728
07307,2019-08-28T00:00:00,PRCP,0.08,GHCND:USW00094728
07307,2019-08-28T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-08-28T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-08-29T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-29T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-08-29T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-08-30T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-30T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-08-30T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-08-31T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-08-31T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-08-31T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-09-01T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-01T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-09-01T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-09-02T00:00:00,PRCP,0.3,GHCND:USW00094728
07307,2019-09-02T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-09-02T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-09-03T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-03T00:00:00,TMAX,82.0,GHCND:USW00094728
07307,2019-09-03T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-09-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-04T00:00:00,TMAX,87.0,GHCND:USW00094728
07307,2019-09-04T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-09-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-05T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-09-05T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-09-06T00:00:00,PRCP,0.32,GHCND:USW00094728
07307,2019-09-06T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-09-06T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-09-07T00:00:00,PRCP,0.02,GHCND:USW00094728
07307,2019-09-07T00:00:00,TMAX,75.0,GHCND:USW00094728
07307,2019-09-07T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-09-08T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-08T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-09-08T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-09-09T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-09T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-09-09T00:00:00,TMIN,64.0,GHCND:USW00094728
07307,2019-09-10T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-09-10T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-09-10T00:00:00,TMIN,66.0,GHCND:USW00094728
07307,2019-09-11T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-11T00:00:00,TMAX,88.0,GHCND:USW00094728
07307,2019-09-11T00:00:00,TMIN,69.0,GHCND:USW00094728
07307,2019-09-12T00:00:00,PRCP,0.17,GHCND:USW00094728
07307,2019-09-12T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-09-12T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-09-13T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-13T00:00:00,TMAX,72.0,GHCND:USW00094728
07307,2019-09-13T00:00:00,TMIN,57.0,GHCND:USW00094728
07307,2019-09-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-14T00:00:00,TMAX,74.0,GHCND:USW00094728
07307,2019-09-14T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-09-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-15T00:00:00,TMAX,82.0,GHCND:USW00094728
07307,2019-09-15T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-09-16T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-16T00:00:00,TMAX,77.0,GHCND:USW00094728
07307,2019-09-16T00:00:00,TMIN,68.0,GHCND:USW00094728
07307,2019-09-17T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-17T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-09-17T00:00:00,TMIN,62.0,GHCND:USW00094728
07307,2019-09-18T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-18T00:00:00,TMAX,69.0,GHCND:USW00094728
07307,2019-09-18T00:00:00,TMIN,57.0,GHCND:USW00094728
07307,2019-09-19T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-19T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-09-19T00:00:00,TMIN,52.0,GHCND:USW00094728
07307,2019-09-20T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-20T00:00:00,TMAX,78.0,GHCND:USW00094728
07307,2019-09-20T00:00:00,TMIN,56.0,GHCND:USW00094728
07307,2019-09-21T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-21T00:00:00,TMAX,84.0,GHCND:USW00094728
07307,2019-09-21T00:00:00,TMIN,61.0,GHCND:USW00094728
07307,2019-09-22T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-22T00:00:00,TMAX,86.0,GHCND:USW00094728
07307,2019-09-22T00:00:00,TMIN,67.0,GHCND:USW00094728
07307,2019-09-23T00:00:00,PRCP,0.11,GHCND:USW00094728
07307,2019-09-23T00:00:00,TMAX,89.0,GHCND:USW00094728
07307,2019-09-23T00:00:00,TMIN,70.0,GHCND:USW00094728
07307,2019-09-24T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-24T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-09-24T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-09-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-25T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-09-25T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-09-26T00:00:00,PRCP,0.02,GHCND:USW00094728
07307,2019-09-26T00:00:00,TMAX,83.0,GHCND:USW00094728
07307,2019-09-26T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-09-27T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-27T00:00:00,TMAX,76.0,GHCND:USW00094728
07307,2019-09-27T00:00:00,TMIN,59.0,GHCND:USW00094728
07307,2019-09-28T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-28T00:00:00,TMAX,82.0,GHCND:USW00094728
07307,2019-09-28T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-09-29T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-29T00:00:00,TMAX,80.0,GHCND:USW00094728
07307,2019-09-29T00:00:00,TMIN,65.0,GHCND:USW00094728
07307,2019-09-30T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-09-30T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-09-30T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-10-01T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-01T00:00:00,TMAX,81.0,GHCND:USW00094728
07307,2019-10-01T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-10-02T00:00:00,PRCP,0.03,GHCND:USW00094728
07307,2019-10-02T00:00:00,TMAX,93.0,GHCND:USW00094728
07307,2019-10-02T00:00:00,TMIN,63.0,GHCND:USW00094728
07307,2019-10-03T00:00:00,PRCP,0.34,GHCND:USW00094728
07307,2019-10-03T00:00:00,TMAX,63.0,GHCND:USW00094728
07307,2019-10-03T00:00:00,TMIN,53.0,GHCND:USW00094728
07307,2019-10-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-04T00:00:00,TMAX,66.0,GHCND:USW00094728
07307,2019-10-04T00:00:00,TMIN,50.0,GHCND:USW00094728
07307,2019-10-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-05T00:00:00,TMAX,61.0,GHCND:USW00094728
07307,2019-10-05T00:00:00,TMIN,45.0,GHCND:USW00094728
07307,2019-10-06T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-10-06T00:00:00,TMAX,70.0,GHCND:USW00094728
07307,2019-10-06T00:00:00,TMIN,57.0,GHCND:USW00094728
07307,2019-10-07T00:00:00,PRCP,0.2,GHCND:USW00094728
07307,2019-10-07T00:00:00,TMAX,79.0,GHCND:USW00094728
07307,2019-10-07T00:00:00,TMIN,59.0,GHCND:USW00094728
07307,2019-10-08T00:00:00,PRCP,0.02,GHCND:USW00094728
07307,2019-10-08T00:00:00,TMAX,64.0,GHCND:USW00094728
07307,2019-10-08T00:00:00,TMIN,57.0,GHCND:USW00094728
07307,2019-10-09T00:00:00,PRCP,0.54,GHCND:USW00094728
07307,2019-10-09T00:00:00,TMAX,59.0,GHCND:USW00094728
07307,2019-10-09T00:00:00,TMIN,51.0,GHCND:USW00094728
07307,2019-10-10T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-10T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-10-10T00:00:00,TMIN,53.0,GHCND:USW00094728
07307,2019-10-11T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-11T00:00:00,TMAX,64.0,GHCND:USW00094728
07307,2019-10-11T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-10-12T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-12T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-10-12T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-10-13T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-13T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-10-13T00:00:00,TMIN,53.0,GHCND:USW00094728
07307,2019-10-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-14T00:00:00,TMAX,72.0,GHCND:USW00094728
07307,2019-10-14T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-10-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-15T00:00:00,TMAX,64.0,GHCND:USW00094728
07307,2019-10-15T00:00:00,TMIN,51.0,GHCND:USW00094728
07307,2019-10-16T00:00:00,PRCP,1.83,GHCND:USW00094728
07307,2019-10-16T00:00:00,TMAX,66.0,GHCND:USW00094728
07307,2019-10-16T00:00:00,TMIN,52.0,GHCND:USW00094728
07307,2019-10-17T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-17T00:00:00,TMAX,57.0,GHCND:USW00094728
07307,2019-10-17T00:00:00,TMIN,51.0,GHCND:USW00094728
07307,2019-10-18T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-18T00:00:00,TMAX,58.0,GHCND:USW00094728
07307,2019-10-18T00:00:00,TMIN,47.0,GHCND:USW00094728
07307,2019-10-19T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-19T00:00:00,TMAX,60.0,GHCND:USW00094728
07307,2019-10-19T00:00:00,TMIN,43.0,GHCND:USW00094728
07307,2019-10-20T00:00:00,PRCP,0.54,GHCND:USW00094728
07307,2019-10-20T00:00:00,TMAX,59.0,GHCND:USW00094728
07307,2019-10-20T00:00:00,TMIN,49.0,GHCND:USW00094728
07307,2019-10-21T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-21T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-10-21T00:00:00,TMIN,51.0,GHCND:USW00094728
07307,2019-10-22T00:00:00,PRCP,0.57,GHCND:USW00094728
07307,2019-10-22T00:00:00,TMAX,63.0,GHCND:USW00094728
07307,2019-10-22T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-10-23T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-10-23T00:00:00,TMAX,65.0,GHCND:USW00094728
07307,2019-10-23T00:00:00,TMIN,54.0,GHCND:USW00094728
07307,2019-10-24T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-24T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-10-24T00:00:00,TMIN,50.0,GHCND:USW00094728
07307,2019-10-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-25T00:00:00,TMAX,65.0,GHCND:USW00094728
07307,2019-10-25T00:00:00,TMIN,52.0,GHCND:USW00094728
07307,2019-10-26T00:00:00,PRCP,0.01,GHCND:USW00094728
07307,2019-10-26T00:00:00,TMAX,63.0,GHCND:USW00094728
07307,2019-10-26T00:00:00,TMIN,52.0,GHCND:USW00094728
07307,2019-10-27T00:00:00,PRCP,1.38,GHCND:USW00094728
07307,2019-10-27T00:00:00,TMAX,67.0,GHCND:USW00094728
07307,2019-10-27T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-10-28T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-10-28T00:00:00,TMAX,63.0,GHCND:USW00094728
07307,2019-10-28T00:00:00,TMIN,55.0,GHCND:USW00094728
07307,2019-10-29T00:00:00,PRCP,0.07,GHCND:USW00094728
07307,2019-10-29T00:00:00,TMAX,59.0,GHCND:USW00094728
07307,2019-10-29T00:00:00,TMIN,54.0,GHCND:USW00094728
07307,2019-10-30T00:00:00,PRCP,0.06,GHCND:USW00094728
07307,2019-10-30T00:00:00,TMAX,63.0,GHCND:USW00094728
07307,2019-10-30T00:00:00,TMIN,58.0,GHCND:USW00094728
07307,2019-10-31T00:00:00,PRCP,0.54,GHCND:USW00094728
07307,2019-10-31T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-10-31T00:00:00,TMIN,60.0,GHCND:USW00094728
07307,2019-11-01T00:00:00,PRCP,0.11,GHCND:USW00094728
07307,2019-11-01T00:00:00,TMAX,71.0,GHCND:USW00094728
07307,2019-11-01T00:00:00,TMIN,42.0,GHCND:USW00094728
07307,2019-11-02T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-02T00:00:00,TMAX,53.0,GHCND:USW00094728
07307,2019-11-02T00:00:00,TMIN,40.0,GHCND:USW00094728
07307,2019-11-03T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-03T00:00:00,TMAX,54.0,GHCND:USW00094728
07307,2019-11-03T00:00:00,TMIN,42.0,GHCND:USW00094728
07307,2019-11-04T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-04T00:00:00,TMAX,56.0,GHCND:USW00094728
07307,2019-11-04T00:00:00,TMIN,41.0,GHCND:USW00094728
07307,2019-11-05T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-05T00:00:00,TMAX,61.0,GHCND:USW00094728
07307,2019-11-05T00:00:00,TMIN,51.0,GHCND:USW00094728
07307,2019-11-06T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-06T00:00:00,TMAX,54.0,GHCND:USW00094728
07307,2019-11-06T00:00:00,TMIN,45.0,GHCND:USW00094728
07307,2019-11-07T00:00:00,PRCP,0.1,GHCND:USW00094728
07307,2019-11-07T00:00:00,TMAX,57.0,GHCND:USW00094728
07307,2019-11-07T00:00:00,TMIN,41.0,GHCND:USW00094728
07307,2019-11-08T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-08T00:00:00,TMAX,41.0,GHCND:USW00094728
07307,2019-11-08T00:00:00,TMIN,29.0,GHCND:USW00094728
07307,2019-11-09T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-09T00:00:00,TMAX,41.0,GHCND:USW00094728
07307,2019-11-09T00:00:00,TMIN,27.0,GHCND:USW00094728
07307,2019-11-10T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-10T00:00:00,TMAX,51.0,GHCND:USW00094728
07307,2019-11-10T00:00:00,TMIN,38.0,GHCND:USW00094728
07307,2019-11-11T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-11T00:00:00,TMAX,62.0,GHCND:USW00094728
07307,2019-11-11T00:00:00,TMIN,46.0,GHCND:USW00094728
07307,2019-11-12T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-11-12T00:00:00,TMAX,57.0,GHCND:USW00094728
07307,2019-11-12T00:00:00,TMIN,25.0,GHCND:USW00094728
07307,2019-11-13T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-13T00:00:00,TMAX,34.0,GHCND:USW00094728
07307,2019-11-13T00:00:00,TMIN,23.0,GHCND:USW00094728
07307,2019-11-14T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-14T00:00:00,TMAX,45.0,GHCND:USW00094728
07307,2019-11-14T00:00:00,TMIN,28.0,GHCND:USW00094728
07307,2019-11-15T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-15T00:00:00,TMAX,51.0,GHCND:USW00094728
07307,2019-11-15T00:00:00,TMIN,37.0,GHCND:USW00094728
07307,2019-11-16T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-16T00:00:00,TMAX,42.0,GHCND:USW00094728
07307,2019-11-16T00:00:00,TMIN,31.0,GHCND:USW00094728
07307,2019-11-17T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-17T00:00:00,TMAX,43.0,GHCND:USW00094728
07307,2019-11-17T00:00:00,TMIN,30.0,GHCND:USW00094728
07307,2019-11-18T00:00:00,PRCP,0.48,GHCND:USW00094728
07307,2019-11-18T00:00:00,TMAX,42.0,GHCND:USW00094728
07307,2019-11-18T00:00:00,TMIN,37.0,GHCND:USW00094728
07307,2019-11-19T00:00:00,PRCP,0.18,GHCND:USW00094728
07307,2019-11-19T00:00:00,TMAX,48.0,GHCND:USW00094728
07307,2019-11-19T00:00:00,TMIN,40.0,GHCND:USW00094728
07307,2019-11-20T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-20T00:00:00,TMAX,49.0,GHCND:USW00094728
07307,2019-11-20T00:00:00,TMIN,40.0,GHCND:USW00094728
07307,2019-11-21T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-21T00:00:00,TMAX,53.0,GHCND:USW00094728
07307,2019-11-21T00:00:00,TMIN,39.0,GHCND:USW00094728
07307,2019-11-22T00:00:00,PRCP,0.07,GHCND:USW00094728
07307,2019-11-22T00:00:00,TMAX,53.0,GHCND:USW00094728
07307,2019-11-22T00:00:00,TMIN,38.0,GHCND:USW00094728
07307,2019-11-23T00:00:00,PRCP,0.03,GHCND:USW00094728
07307,2019-11-23T00:00:00,TMAX,45.0,GHCND:USW00094728
07307,2019-11-23T00:00:00,TMIN,34.0,GHCND:USW00094728
07307,2019-11-24T00:00:00,PRCP,0.9,GHCND:USW00094728
07307,2019-11-24T00:00:00,TMAX,46.0,GHCND:USW00094728
07307,2019-11-24T00:00:00,TMIN,40.0,GHCND:USW00094728
07307,2019-11-25T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-25T00:00:00,TMAX,53.0,GHCND:USW00094728
07307,2019-11-25T00:00:00,TMIN,39.0,GHCND:USW00094728
07307,2019-11-26T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-26T00:00:00,TMAX,61.0,GHCND:USW00094728
07307,2019-11-26T00:00:00,TMIN,44.0,GHCND:USW00094728
07307,2019-11-27T00:00:00,PRCP,0.04,GHCND:USW00094728
07307,2019-11-27T00:00:00,TMAX,59.0,GHCND:USW00094728
07307,2019-11-27T00:00:00,TMIN,49.0,GHCND:USW00094728
07307,2019-11-28T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-28T00:00:00,TMAX,53.0,GHCND:USW00094728
07307,2019-11-28T00:00:00,TMIN,37.0,GHCND:USW00094728
07307,2019-11-29T00:00:00,PRCP,0.0,GHCND:USW00094728
07307,2019-11-29T00:00:00,TMAX,40.0,GHCND:USW00094728
07307,2019-11-29T00:00:00,TMIN,30.0,GHCND:USW00094728
07307,2019-11-30T00:00:00,PRCP,0.0,GHCND:USW00094728
